GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,LBP_Bin_0,LBP_Bin_1,LBP_Bin_2,LBP_Bin_3,LBP_Bin_4,LBP_Bin_5,LBP_Bin_6,LBP_Bin_7,LBP_Bin_8,LBP_Bin_9,HOG_Mean,HOG_Std,R_Mean,G_Mean,B_Mean,R_Std,G_Std,B_Std,H_Hist_Bin_0,H_Hist_Bin_1,H_Hist_Bin_2,H_Hist_Bin_3,H_Hist_Bin_4,H_Hist_Bin_5,H_Hist_Bin_6,H_Hist_Bin_7,H_Hist_Bin_8,S_Hist_Bin_0,S_Hist_Bin_1,S_Hist_Bin_2,S_Hist_Bin_3,S_Hist_Bin_4,S_Hist_Bin_5,S_Hist_Bin_6,S_Hist_Bin_7,S_Hist_Bin_8,V_Hist_Bin_0,V_Hist_Bin_1,V_Hist_Bin_2,V_Hist_Bin_3,V_Hist_Bin_4,V_Hist_Bin_5,V_Hist_Bin_6,V_Hist_Bin_7,V_Hist_Bin_8,Edge_Mean,Edge_Std,Class,Split
1975.17334213615,23.153526017214393,0.17141761467749375,0.022884854745200182,0.8311299893523336,0.07711181640625,0.1090576171875,0.05718505859375,0.0951611328125,0.11516357421875,0.11031494140625,0.0736376953125,0.10552001953125,0.10367919921875,0.1531689453125,0.3162431325586791,0.10536314429977026,85.828291015625,99.7798681640625,72.41254638671874,76.93102089525775,77.98289841557283,68.45581485321682,0.06919434,0.17444336,0.51240724,0.18836914,0.03345703,0.009689941,0.0057128905,0.0033813477,0.0033447265,0.06739014,0.11265381,0.26029298,0.2277417,0.15608887,0.06772217,0.031870116,0.017678224,0.05856201,0.31520262,0.08644043,0.06282959,0.08156982,0.12235596,0.109033205,0.07271484,0.052600097,0.09725342,0.09403811624562546,0.10518880597103883,Algal_Leaf_Spot,stressTest
180.28222564553988,6.466957648669796,0.3162714423053102,0.03893138074304087,0.9810544991185147,0.045966796875,0.06390869140625,0.0477294921875,0.123017578125,0.210673828125,0.15603515625,0.06799072265625,0.071259765625,0.10981201171875,0.10360595703125,0.2922126156413798,0.1603835973833006,98.2506787109375,108.21853759765625,74.5895751953125,72.34367644452725,70.10889171058598,60.393675042003366,0.13093017,0.20761475,0.53749514,0.0949585,0.017478026,0.0054418948,0.0014965821,0.0005859375,0.003999023,0.040249024,0.05633545,0.2309082,0.31155518,0.23850586,0.07990479,0.028637696,0.008320313,0.0055834963,0.20588379,0.15224122,0.05397217,0.06270508,0.09849854,0.1839917,0.080507815,0.07860596,0.08359375,0.03881188981680453,0.05323620566771952,Algal_Leaf_Spot,stressTest
322.62738409624404,9.475912069640062,0.24833580249966117,0.029064304674663383,0.9662050030900007,0.0464892578125,0.063837890625,0.04931640625,0.12521240234375,0.2276513671875,0.16009765625,0.0695703125,0.06849853515625,0.09251953125,0.096806640625,0.29356598786996546,0.1578927541596824,88.66244384765625,102.808447265625,73.2677392578125,70.011321898866,70.70784526316804,60.493257874804215,0.07367188,0.17176269,0.54455566,0.16643554,0.028151855,0.008605957,0.0033227538,0.0011376953,0.002355957,0.0546875,0.14181152,0.3210669,0.23743165,0.14552979,0.055791017,0.022792969,0.009814453,0.011074219,0.2463208,0.10963867,0.075737305,0.10154785,0.13495849,0.11323731,0.07960205,0.07013184,0.068825684,0.05479385103987361,0.06362627575303094,Algal_Leaf_Spot,stressTest
178.8046752738654,6.438135758998436,0.3185453878645593,0.04091480617155209,0.9810749725274338,0.04619140625,0.063779296875,0.04728759765625,0.1231396484375,0.20947265625,0.1546142578125,0.06685546875,0.07180419921875,0.1151513671875,0.1017041015625,0.2916563659628269,0.1613929219096851,69.59028564453125,101.9124853515625,91.65969970703125,57.88826684523189,72.25204762571266,74.24780683780517,0.004716797,0.022924805,0.086242676,0.41061035,0.4056909,0.065666504,0.00265625,0.0005419922,0.00094970706,0.04662842,0.09474609,0.15177245,0.33046874,0.264563,0.073452145,0.023583984,0.008674316,0.00611084,0.29240236,0.08628662,0.050268553,0.06996826,0.13784668,0.14976807,0.09927978,0.05062256,0.063557126,0.03845412682126871,0.05293881648253249,Algal_Leaf_Spot,stressTest
25.341502836463228,2.5805335485133023,0.4268977675396653,0.02942200939800023,0.9928120833307401,0.01595458984375,0.0368212890625,0.03926025390625,0.15131103515625,0.32354248046875,0.2097021484375,0.06966796875,0.0449560546875,0.0548388671875,0.0539453125,0.282303960120796,0.17724442204210547,117.20331298828125,127.97376708984375,113.4350439453125,48.41337770574266,41.216509698196276,44.53182022055934,0.18199708,0.11845215,0.15429688,0.28051025,0.22093017,0.012089844,0.003305664,0.0033813477,0.025036622,0.08375,0.47884765,0.2902832,0.10110596,0.04111328,0.0047143553,0.00018310547,2.4414062e-06,0.0,0.0,0.0024047852,0.15592773,0.18436523,0.25660887,0.2019287,0.11014404,0.06732422,0.021296388,0.020588828117099025,0.022735312377787288,Algal_Leaf_Spot,stressTest
8.718128912363067,1.8258656103286386,0.4915843383314892,0.033320900662833754,0.9974939406352091,0.00927734375,0.02800537109375,0.02855712890625,0.14856689453125,0.35072998046875,0.22911865234375,0.063291015625,0.03990966796875,0.059814453125,0.0427294921875,0.26816884548998193,0.1979812651333443,106.68069091796875,116.92076416015625,106.47283447265625,46.451278577188944,40.98425346085944,42.65114981326843,0.14292236,0.13036133,0.12389649,0.26742432,0.24652833,0.072314456,0.0021166992,0.0036865235,0.010749511,0.14686035,0.51456296,0.22538574,0.08112549,0.029458009,0.002548828,5.859375e-05,0.0,0.0,0.0,0.05246582,0.18777588,0.1923877,0.2697168,0.15800537,0.09021484,0.04283203,0.0066015627,0.01754803141762223,0.017180949798914744,Algal_Leaf_Spot,stressTest
149.50247212441315,5.219618055555556,0.30972626155576005,0.022472256510672438,0.9599866606454939,0.03283203125,0.0731982421875,0.06120361328125,0.1364892578125,0.220390625,0.1659130859375,0.08786376953125,0.074052734375,0.06142822265625,0.08662841796875,0.3072362481580567,0.1292942337435445,105.65140869140625,115.83209228515625,105.42783447265624,47.96454669305557,42.49170389920172,44.161409732016466,0.1445581,0.12803222,0.122666016,0.26734376,0.24353516,0.07677246,0.0021020507,0.003857422,0.011132812,0.14358887,0.5011328,0.2290625,0.08688232,0.033840332,0.00451416,0.00039794922,8.300781e-05,0.00049804687,0.0006689453,0.06053711,0.19331543,0.19991454,0.2540674,0.14675292,0.08968017,0.044934083,0.010129395,0.0318584062298565,0.03882553204282101,Algal_Leaf_Spot,stressTest
25.48627249608764,2.568344092331768,0.4300156229155866,0.029360233246145298,0.9930682843926677,0.015625,0.03552734375,0.03761962890625,0.15040771484375,0.32540283203125,0.21046142578125,0.06863037109375,0.044580078125,0.056904296875,0.05484130859375,0.28066582211778934,0.17982715962485327,121.53370849609375,116.88114013671876,80.94538818359375,53.308113750799365,41.5551836343292,33.28708815387629,0.19882813,0.5637329,0.23723632,0.00018798828,1.4648437e-05,0.0,0.0,0.0,0.0,0.00048339844,0.11068848,0.31090575,0.35606444,0.16064209,0.055947267,0.005163574,6.1035156e-05,4.3945314e-05,7.3242186e-06,0.05257324,0.17866455,0.18744873,0.25421387,0.13481446,0.09105713,0.060598146,0.04062256,0.020608763545841922,0.0231901576520233,Algal_Leaf_Spot,stressTest
67.2829836658842,3.992735230829422,0.3863188308598547,0.03230214837135872,0.958265634302462,0.032060546875,0.05469482421875,0.04630615234375,0.13676513671875,0.24730224609375,0.18428466796875,0.07169189453125,0.061513671875,0.082958984375,0.082421875,0.29262937923011895,0.1596219203732149,121.27,125.32696533203125,56.9888525390625,35.32489377913924,32.06072920044943,41.55615021692522,0.33805177,0.36985108,0.28960693,0.0013085938,7.3242186e-06,0.0,0.0,4.8828124e-06,0.0011694336,0.0003515625,0.019162597,0.12867187,0.1971704,0.13291503,0.098342285,0.09918701,0.13328125,0.19091797,0.0,0.00049316406,0.050390624,0.14188233,0.31476074,0.3396631,0.123432614,0.02496582,0.004411621,0.022605769279132767,0.026406686339440072,Algal_Leaf_Spot,stressTest
21.93472955790298,2.6791837832550867,0.41760224385885747,0.033993538092997336,0.9868561272900537,0.02193115234375,0.04478759765625,0.04355224609375,0.1450439453125,0.277890625,0.20112548828125,0.0702783203125,0.05401611328125,0.076728515625,0.06464599609375,0.2865081707193014,0.17036484132354535,97.5635009765625,125.67548828125,59.7277734375,42.89267533633522,29.134366951263328,40.967397409546464,0.23338135,0.14407471,0.5990527,0.023422852,2.1972657e-05,0.0,0.0,1.7089844e-05,2.9296874e-05,0.0018579102,0.04706787,0.18280762,0.17528808,0.11927979,0.08786865,0.116875,0.12719727,0.14175782,0.0,0.0040991213,0.07760987,0.1848169,0.36233887,0.2736499,0.082490236,0.013234863,0.0017602539,0.019959952386633395,0.020985910296389132,Algal_Leaf_Spot,stressTest
